Autoencoder_1,Autoencoder_2,overall-rank, score1, score2, score3, score4, score5, score6,Weight_kg,age,Height_cm,athlete_ID,nameURL,First_Name,Last_Name,Region,sex&division,Gender
0.9999991937,0.9999999999,147,220,283,24,77,212,75,84,45,173,98758,/athletes/peter-irvin,Peter,Irvin,Africa,M1,M
0.9999997243,1,149,270,309,21,74,189,63,83,49,177.8,14995,/athletes/ken-franks,Ken,Franks,Australia,M1,M
0.9999999937,0.9999997118,150,144,365,21,71,232,80,72,45,172.72,98524,/athletes/daniel-fisher,Daniel,Fisher,Northern California,M1,M
0.9999998269,0.9999999999,152,180,278,22,91,215,72,82,44,180.34,67743,/athletes/clifford-kinney,Clifford,Kinney,Mid Atlantic,M1,M
0.9999999402,0.9999999594,153,222,377,5,60,284,75,70,47,175.26,8023,/athletes/keith-bushaw,Keith,Bushaw,Southwest,M1,M
0.9999997297,0.9999999969,154,180,317,28,68,217,74,77,45,175.26,56192,/athletes/steve-douglas,Steve,Douglas,Northern California,M1,M
0.9999997445,0.9999999984,155,224,333,7,60,256,83,78,47,182,73285,/athletes/david-malcolm,David,Malcolm,Australia,M1,M
0.999999823,0.9999999995,156,163,292,26,80,216,81,83,46,182.88,47568,/athletes/david-fuller,David,Fuller,South Central,M1,M
0.9999999835,0.9999999967,158,243,364,10,69,210,70,67,48,175,94366,/athletes/jeff-stokoe,Jeff,Stokoe,Canada West,M1,M
0.9999731566,1,160,244,278,40,60,210,72,113,44,190.5,9680,/athletes/vance-henson,Vance,Henson,Canada East,M1,M
0.9999913307,1,164,246,276,18,74,240,65,94,49,187.96,35377,/athletes/mark-regoli,Mark,Regoli,Northern California,M1,M
0.9999998324,0.9999999999,165,233,325,24,76,185,57,91,49,185,64985,/athletes/allan-fallrC3B8,Allan,FallrC3B8,Europe,M1,M
0.9999966216,1,166,215,274,36,84,190,67,88,48,170.18,14409,/athletes/john-crow,John,Crow,Southwest,M1,M
0.9999949148,0.9999999999,167,174,275,39,65,210,96,86,45,177.8,27425,/athletes/tony-arnold,Tony,Arnold,South Central,M1,M
0.9999776814,1,168,217,244,28,77,234,77,88,47,190.5,9470,/athletes/tom-arend,Tom,Arend,Mid Atlantic,M1,M
0.9999885426,1,169,218,240,33,87,208,76,93,46,185,243378,/athletes/michael-dimberg,Michael,Dimberg,Europe,M1,M
0.9999998004,0.9999999987,170,218,324,14,73,200,75,70,48,167.64,29631,/athletes/kurt-tamashiro,Kurt,Tamashiro,Northwest,M1,M
0.9999998609,0.9999999644,171,151,345,19,70,251,70,81,45,182.88,90512,/athletes/james-tangaro,James,Tangaro,South Central,M1,M
0.9999887232,1,172,223,273,18,77,223,72,86,46,167.64,156801,/athletes/ray-bandong,Ray,Bandong,Southern California,M1,M
0.9999981499,0.9999999995,173,215,305,18,71,215,70,77,48,170.18,27209,/athletes/jeffrey-baker,Jeffrey,Baker,Central East,M1,M
0.9999749969,0.9999999999,173,135,261,47,70,248,85,95,45,190.5,200962,/athletes/rick-davenport,Rick,Davenport,Northwest,M1,M
0.9999999733,0.9999999923,176,150,341,24,90,210,54,87,46,185.42,7774,/athletes/matthew-dowds,Matthew,Dowds,Central East,M1,M
0.9999993056,1,179,257,302,5,73,195,78,77,46,177.8,25007,/athletes/jon-tucker,Jon,Tucker,Southwest,M1,M
0.9999971234,0.9999999999,180,219,290,25,71,192,71,79,48,180.34,1726,/athletes/brad-welshans,Brad,Welshans,South Central,M1,M
0.9999988924,0.9999999998,181,182,284,11,85,228,75,79,45,177.8,149262,/athletes/matt-agle,Matt,Agle,Southern California,M1,M
0.9999987902,0.9999999998,181,180,285,13,79,225,80,82,48,182.88,302348,/athletes/jeff-tooley,Jeff,Tooley,Southwest,M1,M
0.9999992667,0.9999999996,183,136,275,26,90,206,80,84,45,177.8,58996,/athletes/steve-mcdowell,Steve,Mcdowell,Canada East,M1,M
0.9999077911,1,184,223,266,28,72,222,60,94,48,177.8,51485,/athletes/william-giakas,William,Giakas,North Central,M1,M
0.9999990849,0.9999999988,186,180,309,20,70,203,75,79,48,180.34,39208,/athletes/greg-price,Greg,Price,Southwest,M1,M
0.9999995081,0.9999999962,187,165,320,25,75,188,71,82,44,170.18,136542,/athletes/kenneth-sanders,Kenneth,Sanders,South Central,M1,M
0.9999985218,0.9999999997,188,203,293,9,80,212,77,73,47,170.18,150126,/athletes/henry-kurz,Henry,Kurz,Central East,M1,M
0.9999995105,0.9999999697,192,121,314,15,83,242,73,78,48,175.26,30655,/athletes/ethan-hershman,Ethan,Hershman,Northeast,M1,M
0.9999105115,1,193,246,275,34,71,185,54,98,47,177.8,4384,/athletes/mike-pietragallo,Mike,Pietragallo,Mid Atlantic,M1,M
0.9999982121,0.9999999991,193,108,270,25,90,225,78,86,46,182.88,21178,/athletes/chuck-rumbley,Chuck,Rumbley,Southeast,M1,M
0.9998322012,1,195,258,272,19,65,234,64,81,46,182.88,68268,/athletes/reese-wegley,Reese,Wegley,Northwest,M1,M
0.9999523829,0.9999999999,196,182,269,31,68,210,77,84,46,177.8,19027,/athletes/gregory-karawan,Gregory,Karawan,Mid Atlantic,M1,M
0.999998639,0.9999999989,197,225,324,1,66,214,72,70,48,175,170775,/athletes/charles-verschuren,Charles,Verschuren,Europe,M1,M
0.9999415296,1,198,225,263,29,65,192,78,89,49,187.96,147584,/athletes/tim-hallman,Tim,Hallman,North Central,M1,M
0.9999991717,0.9999999993,199,171,309,13,78,213,68,84,46,187.96,87633,/athletes/joseph-jones,Joseph,Jones,Northwest,M1,M
0.9999772407,1,200,222,288,12,69,230,66,88,46,187.96,35763,/athletes/david-talbot,David,Talbot,Canada West,M1,M
0.9999920675,0.9999999991,201,174,297,9,71,240,74,84,45,180.34,66605,/athletes/john-paczkowski,John,Paczkowski,Canada East,M1,M
0.9999959935,0.9999999998,202,245,317,9,68,189,66,77,45,170.18,78697,/athletes/steve-rakow,Steve,Rakow,Mid Atlantic,M1,M
0.9999022252,1,203,237,271,21,64,203,71,82,45,181,161309,/athletes/derek-sarney,Derek,Sarney,Australia,M1,M
0.9999687448,1,205,185,266,22,72,186,85,95,45,172.72,90944,/athletes/j-ambrose-hayes,J,Ambrose,Northeast,M1,M
0.9999510442,0.9999999999,207,220,292,15,68,221,58,95,47,185.42,13787,/athletes/lin-coleson,Lin,Coleson,Central East,M1,M
0.9996876097,1,210,214,236,18,82,227,66,85,47,182.88,4946,/athletes/rob-davis,Rob,Davis,South Central,M1,M
0.999993146,0.9999999999,211,184,288,18,77,192,66,88,44,185.42,161661,/athletes/rick-buist,Rick,Buist,Canada East,M1,M
0.9999969236,1,213,220,286,5,81,177,77,78,47,175.26,56715,/athletes/claudio-grandjean,Claudio,Grandjean,Northwest,M1,M
0.9999707953,1,214,175,247,23,90,188,71,80,46,175.26,65843,/athletes/michael-murphy,Michael,Murphy,Mid Atlantic,M1,M
0.9998952046,0.9999999885,215,86,283,31,68,264,69,91,44,185.42,206124,/athletes/steve-howisey,Steve,Howisey,Northern California,M1,M
0.999794863,1,217,211,234,26,90,180,64,91,45,172.72,149486,/athletes/tod-heil,Tod,Heil,Southeast,M1,M
0.999974899,1,218,172,276,26,75,187,67,98,45,190.5,168223,/athletes/andrew-mullican,Andrew,Mullican,Mid Atlantic,M1,M
0.9998800476,1,219,216,281,11,62,220,76,80,45,180,65026,/athletes/peter-johnston,Peter,Johnston,Australia,M1,M
0.9997906468,0.9999999999,220,241,286,1,64,240,64,68,46,172.72,66391,/athletes/paul-wirtz,Paul,Wirtz,Northeast,M1,M
0.9999890759,1,221,212,281,3,78,197,72,70,44,177.8,86509,/athletes/sonny-jin,Sonny,Jin,Northern California,M1,M
0.9999790316,0.9999999993,222,175,308,35,65,161,57,86,45,177.8,41973,/athletes/ryan-taylor-0,Ryan,Taylor,Northwest,M1,M
0.9996157627,1,223,220,269,15,62,215,69,93,46,187.96,8125,/athletes/christopher-kamper,Christopher,Kamper,Southwest,M1,M
0.9998645928,1,223,180,233,18,90,205,66,84,44,182.88,160667,/athletes/dave-hyndman,Dave,Hyndman,Canada East,M1,M
0.9982256426,0.9999999999,225,171,254,25,75,245,45,95,49,185.42,4356,/athletes/michael-ussary,Michael,Ussary,Northwest,M1,M
0.999981285,1,226,257,253,29,89,35,7,98,46,188,12464,/athletes/scott-jigsaw-mark,Scott,Jigsaw,Australia,M1,M
0.9989367882,1,227,204,274,21,60,225,63,99,45,185.42,16195,/athletes/billie-allen,Billie,Allen,Northwest,M1,M
0.9993042475,1,228,238,273,20,64,193,58,95,47,180.34,85922,/athletes/ken-pieschke,Ken,Pieschke,Southern California,M1,M
0.99993176,1,229,219,275,1,81,210,62,91,47,177.8,108718,/athletes/dave-barry,Dave,Barry,Northeast,M1,M
0.999891723,0.9999999999,229,264,315,1,60,212,56,78,47,172.72,147563,/athletes/rex-blateri,Rex,Blateri,Central East,M1,M
0.9999665614,0.9999999985,231,212,325,1,60,228,64,73,44,175,13035,/athletes/derrick-lee,Derrick,Lee,Canada East,M1,M
0.9999887919,0.9999999999,231,176,278,6,86,197,70,73,47,175.26,85582,/athletes/scott-greco,Scott,Greco,Northern California,M1,M
0.9998040405,1,233,215,251,8,75,198,81,79,45,177.8,13237,/athletes/jerome-winters,Jerome,Winters,Mid Atlantic,M1,M
0.9998595521,0.9999999993,234,119,266,24,80,213,69,93,44,175,48329,/athletes/snoball-harvey,Snoball,Harvey,Canada West,M1,M
0.999986668,0.9999999998,237,255,328,3,60,164,67,70,47,170.18,130619,/athletes/phillip-madrid,Phillip,Madrid,Southwest,M1,M
0.999269545,1,239,177,237,22,80,195,68,82,48,177.8,130951,/athletes/steve-hazel,Steve,Hazel,Northwest,M1,M
0.9996373186,0.9999999988,241,177,291,14,64,214,66,79,46,167.64,202674,/athletes/kurt-patterson,Kurt,Patterson,Central East,M1,M
0.9986003097,0.9999999999,242,157,256,35,71,187,67,93,46,172.72,93721,/athletes/hugh-hill,Hugh,Hill,Southwest,M1,M
0.9996189558,1,242,197,265,14,73,206,65,100,45,190.5,175110,/athletes/william-porath,William,Porath,Southern California,M1,M
0.9988461321,1,244,165,247,32,74,188,68,95,47,182.88,222686,/athletes/vincent-smith,Vincent,Smith,Southern California,M1,M
0.9999113003,0.9999999983,245,132,288,11,68,225,79,88,46,182.88,18208,/athletes/chet-nunan,Chet,Nunan,Central East,M1,M
0.9993727328,0.9999999999,246,159,255,22,80,199,66,89,45,172.72,33363,/athletes/corey-lewis,Corey,Lewis,Northeast,M1,M
0.9997213909,0.999999996,247,181,298,12,81,191,15,79,47,165.1,37555,/athletes/peter-tallman,Peter,Tallman,Canada East,M1,M
0.9997560964,1,248,236,288,7,68,176,64,88,48,172.72,45781,/athletes/ed-anderson,Ed,Anderson,Northwest,M1,M
0.9997575935,0.9999999999,249,223,293,3,63,195,67,75,45,172.72,80119,/athletes/joseph-bennett,Joseph,Bennett,South Central,M1,M
0.9999768855,0.9999999999,250,180,281,1,90,186,61,77,47,172.72,34218,/athletes/terry-hudson,Terry,Hudson,Southern California,M1,M
0.9996814607,1,252,150,257,22,77,193,70,91,48,187.96,26017,/athletes/tim-bourne,Tim,Bourne,Southeast,M1,M
0.9988886206,1,253,234,246,13,90,182,35,86,46,182.88,148442,/athletes/will-stevenson,Will,Stevenson,Southern California,M1,M
0.9993909316,0.9999999999,254,184,269,4,66,219,72,82,49,185.42,79042,/athletes/britt-pickett,Britt,Pickett,Southeast,M1,M
0.9996655311,1,255,209,270,13,70,176,72,87,46,182.88,36840,/athletes/cortland-starrett,Cortland,Starrett,Central East,M1,M
0.9999886942,0.9999999997,256,186,309,1,71,165,67,85,45,186,207800,/athletes/engel-dirnberger,Engel,Dirnberger,Europe,M1,M
0.9998627691,0.9999999994,257,110,273,22,86,196,60,104,46,182.88,58776,/athletes/kent-dillard,Kent,Dillard,South Central,M1,M
0.9995632258,0.9999999998,258,180,294,26,60,180,58,74,47,182.88,51832,/athletes/scott-barhorst,Scott,Barhorst,Central East,M1,M
0.9999679628,0.9999999667,260,135,324,5,64,210,71,72,46,174,89466,/athletes/tC3B3ti-fridriksson,TC3B3Ti,Fridriksson,Europe,M1,M
0.9999093301,1,261,219,271,6,79,153,66,75,46,180.34,52993,/athletes/alex-bentley,Alex,Bentley,Southern California,M1,M
0.9651633053,1,263,180,245,30,60,210,61,107,48,190.5,19850,/athletes/kevin-coombe,Kevin,Coombe,Northwest,M1,M
0.9973995729,0.9999999999,263,175,267,4,68,244,61,86,46,187.96,69860,/athletes/peter-stokinger,Peter,Stokinger,Northeast,M1,M
0.8680935369,1,265,166,196,21,72,245,59,86,48,195.58,24796,/athletes/david-olson,David,Olson,Mid Atlantic,M1,M
0.9594534757,1,266,155,216,38,72,180,68,100,47,177.8,19119,/athletes/roger-salameh,Roger,Salameh,Northern California,M1,M
0.9999932918,1,267,214,297,21,60,5,60,85,46,182.88,34528,/athletes/greg-anthony,Greg,Anthony,Canada East,M1,M
0.9986815675,0.9999999998,268,143,276,24,64,195,64,92,45,187.96,243734,/athletes/jean-mercier,Jean,Mercier,Canada East,M1,M
0.9994776118,0.9999999996,269,177,294,21,62,160,61,82,47,175.26,143144,/athletes/scott-sedberry,Scott,Sedberry,Southwest,M1,M
0.9988482562,0.9999999999,270,168,265,23,71,165,64,79,49,175.26,21828,/athletes/james-kean,James,Kean,Northern California,M1,M
0.9642417052,1,271,200,225,21,62,195,71,84,45,187.96,96339,/athletes/mark-morrow,Mark,Morrow,Southeast,M1,M
0.9996186376,1,272,218,272,1,80,179,60,82,45,180.34,37185,/athletes/robert-hauger,Robert,Hauger,North Central,M1,M
0.9997910123,1,274,196,267,11,85,157,55,82,46,185.42,80946,/athletes/tom-mclean,Tom,Mclean,Northwest,M1,M
0.9181890103,1,275,186,236,21,69,213,50,98,45,180.34,56775,/athletes/tony-gulotta,Tony,Gulotta,Mid Atlantic,M1,M
0.9771703205,1,277,157,225,25,71,185,70,91,46,180.34,102781,/athletes/niall-macken,Niall,Macken,Northern California,M1,M
0.9997145482,0.9999999993,278,136,282,5,74,205,69,79,45,182.88,76388,/athletes/warren-booth,Warren,Booth,Southern California,M1,M
0.9861515861,1,279,178,239,21,69,183,68,86,48,180.34,28536,/athletes/mason-kates,Mason,Kates,Southwest,M1,M
0.8894832203,1,282,200,208,29,70,162,62,111,45,190.5,8696,/athletes/james-boatman,James,Boatman,Northwest,M1,M
0.9840503485,1,284,184,235,22,71,163,60,84,45,180.34,117121,/athletes/hazen-marshall,Hazen,Marshall,Mid Atlantic,M1,M
0.9775552623,1,285,185,255,21,64,181,60,95,45,180.34,144689,/athletes/anthony-merendino,Anthony,Merendino,Northeast,M1,M
0.9979344885,0.9999999998,286,149,267,12,74,195,61,80,47,180.34,85794,/athletes/kurt-britnell,Kurt,Britnell,Southeast,M1,M
0.8581036812,1,287,220,219,21,67,168,61,89,46,176,55712,/athletes/clay-shaw,Clay,Shaw,Australia,M1,M
0.9187022392,0.9999999997,288,128,249,32,70,211,52,91,47,170.18,104525,/athletes/dale-haas,Dale,Haas,Northwest,M1,M
0.984029426,1,291,144,252,17,67,211,66,94,46,190,16885,/athletes/robert-stutton,Robert,Stutton,Australia,M1,M
0.9227899934,1,295,147,231,30,71,189,56,109,45,193.04,127773,/athletes/jim-masonbrink,Jim,Masonbrink,Central East,M1,M
0.9994934338,0.9999999993,297,153,297,3,70,183,58,78,44,182.88,180088,/athletes/david-donigian,David,Donigian,Central East,M1,M
0.9841479243,1,298,214,265,14,67,170,50,84,45,182.88,75796,/athletes/paul-sommer,Paul,Sommer,Southwest,M1,M
0.9983205015,0.9999999995,300,110,277,14,73,183,63,104,45,187.96,151914,/athletes/brad-borders,Brad,Borders,Mid Atlantic,M1,M
0.991523189,1,301,173,252,15,66,155,71,79,49,180,217830,/athletes/cesar-avila-muC3B1oz-0,Cesar,Avila,Latin America,M1,M
0.9769727918,1,303,207,264,7,60,183,66,73,44,177.8,8853,/athletes/greg-perkins,Greg,Perkins,Northwest,M1,M
0.9169767194,0.9999999999,304,146,259,20,60,215,54,88,48,187.96,100659,/athletes/steve-galash,Steve,Galash,Northwest,M1,M
0.9922253797,0.9999999998,305,178,274,4,60,182,70,68,49,175.26,150322,/athletes/matthew-tucker,Matthew,Tucker,Southeast,M1,M
0.9864727282,1,306,216,280,1,60,180,60,75,44,175.26,39202,/athletes/steve-nichols,Steve,Nichols,Southeast,M1,M
0.9477001742,1,308,217,249,1,66,192,60,86,47,185.42,151165,/athletes/john-oudewaal,John,Oudewaal,Northern California,M1,M
0.8693577921,0.9999999999,309,140,252,20,63,211,54,93,46,185.42,44759,/athletes/sam-kurle,Sam,Kurle,Northwest,M1,M
0.9891957626,1,309,210,254,2,71,157,61,75,46,177.8,220096,/athletes/trevor-casper,Trevor,Casper,South Central,M1,M
0.9172580692,1,311,139,229,1,77,236,60,88,45,187.96,124598,/athletes/bradney-boli,Bradney,Boli,Southern California,M1,M
0.411731499,1,312,215,243,24,60,159,29,100,45,175.26,169325,/athletes/read-waddington,Read,Waddington,North Central,M1,M
0.7245325128,1,313,128,220,31,81,161,29,115,49,183,55340,/athletes/karl-houghton,Karl,Houghton,Australia,M1,M
0.906185256,1,314,258,257,4,60,164,45,82,46,187.96,170531,/athletes/mark-smith,Mark,Smith,Southeast,M1,M
0.9452306282,1,315,225,252,1,62,155,61,91,46,180.34,106296,/athletes/john-murdoch,John,Murdoch,Canada East,M1,M
0.9596989058,0.9999999998,316,135,265,10,67,209,55,98,47,187.96,10352,/athletes/jim-resha,Jim,Resha,Southern California,M1,M
0.431599037,1,318,216,231,16,60,180,54,77,45,172.72,44434,/athletes/nick-bruno,Nick,Bruno,Mid Atlantic,M1,M
0.995467472,0.9999999994,319,180,304,1,60,163,44,83,46,183,207294,/athletes/darren-waugh,Darren,Waugh,Europe,M1,M
0.3233381771,1,321,180,212,11,63,195,60,102,47,185.42,47465,/athletes/charles-craft,Charles,Craft,Northwest,M1,M
0.9922275292,0.9999999977,323,139,297,3,60,180,61,90,46,177.8,108308,/athletes/paul-flanagan,Paul,Flanagan,Australia,M1,M
0.9062704764,1,324,107,242,31,70,161,53,107,45,190.5,89923,/athletes/mike-donahue,Mike,Donahue,Southeast,M1,M
0.6902652836,1,325,198,252,11,60,183,52,86,45,177.8,91880,/athletes/bill-hannan,Bill,Hannan,Southeast,M1,M
0.9876879112,1,326,61,197,44,88,6,35,126,49,187.96,89885,/athletes/stephen-sagarin,Stephen,Sagarin,Northeast,M1,M
0.9930174344,0.9999999992,329,152,292,7,60,153,58,73,46,177.8,19054,/athletes/todd-fox,Todd,Fox,North Central,M1,M
0.8662916928,0.9999999999,330,151,257,1,60,216,58,88,48,193.04,35684,/athletes/kevin-kinnear,Kevin,Kinnear,Southwest,M1,M
0.971767285,0.9999999996,331,140,276,19,61,133,50,93,48,180.34,213209,/athletes/charley-miller,Charley,Miller,Northwest,M1,M
0.4663383453,0.9999999998,332,142,241,11,74,188,4,90,45,180.34,40112,/athletes/charles-swain,Charles,Swain,Australia,M1,M
0.9310569122,1,333,137,248,24,65,121,54,95,49,182.88,32295,/athletes/roy-byrd,Roy,Byrd,Southeast,M1,M
0.9828049007,0.9999999989,334,131,275,1,69,184,56,75,48,177.8,60455,/athletes/brad-cooke,Brad,Cooke,Mid Atlantic,M1,M
0.1505784216,1,335,173,198,19,66,151,56,87,46,170,183494,/athletes/shane-hale,Shane,Hale,Australia,M1,M
0.8676098191,0.9999999998,336,128,257,8,65,198,55,84,46,182.88,133065,/athletes/andrew-kahn,Andrew,Kahn,Northern California,M1,M
0.1996380115,1,338,105,207,30,66,182,53,94,45,185.42,197459,/athletes/john-tamer,John,Tamer,Central East,M1,M
0.4829397963,0.9999999999,339,100,225,11,73,211,49,102,45,185.42,154542,/athletes/john-skram,John,Skram,Southwest,M1,M
0.8053093961,0.9999999995,341,91,246,21,70,166,53,99,46,177,173356,/athletes/george-schembri,George,Schembri,Canada East,M1,M
0.0143109469,1,342,168,182,30,66,97,3,127,45,182.88,69143,/athletes/james-hill,James,Hill,Northeast,M1,M
0.7489260345,0.9999999995,343,159,268,1,60,194,52,69,44,167.64,98973,/athletes/glen-pozin,Glen,Pozin,Mid Atlantic,M1,M
0.2876524915,0.9999999985,344,68,219,3,60,240,71,76,44,177.8,23736,/athletes/lee-zarak,Lee,Zarak,Northwest,M1,M
0.9728819915,0.9999999973,345,129,290,1,60,182,54,73,46,180.34,15033,/athletes/david-tomaschow,David,Tomaschow,Southwest,M1,M
0.2123122282,0.9999999999,346,132,225,20,63,182,50,79,49,175.26,47151,/athletes/steve-lanzer,Steve,Lanzer,North Central,M1,M
0.8768044322,0.9999999999,347,166,265,3,62,151,52,83,48,175.26,92090,/athletes/james-hurd,James,Hurd,Mid Atlantic,M1,M
0.5661488315,1,348,135,217,10,70,155,60,75,45,172.72,140225,/athletes/jeffrey-robinson,Jeffrey,Robinson,Southern California,M1,M
0.4805834941,1,351,142,236,6,63,181,58,91,46,182.88,68662,/athletes/scott-pachucki,Scott,Pachucki,Northeast,M1,M
0.2052634966,1,352,180,225,6,60,158,55,96,49,178,46736,/athletes/graeme-devin,Graeme,Devin,Australia,M1,M
0.9566086376,0.9999999994,354,154,283,1,60,140,46,78,47,180.34,23416,/athletes/darrel-tillmannshofer,Darrel,Tillmannshofer,Northern California,M1,M
0.343533081,1,355,122,207,20,70,125,52,104,48,182.88,70688,/athletes/kelly-montgomery,Kelly,Montgomery,Central East,M1,M
0.0173059442,0.9999999999,356,90,196,24,71,162,3,116,44,185.42,93131,/athletes/maris-goldsborough,Maris,Goldsborough,Northern California,M1,M
0.41240059,0.9999999999,358,104,225,15,60,159,68,81,47,177.8,130709,/athletes/charlie-liles,Charlie,Liles,Southeast,M1,M
0.5885457098,0.9999999996,359,110,252,25,60,117,27,88,44,182.88,75193,/athletes/raymond-pedersen,Raymond,Pedersen,Northeast,M1,M
0.2290191395,0.9999999999,360,116,222,1,63,210,60,70,47,180.34,186463,/athletes/kris-keetch,Kris,Keetch,Northern California,M1,M
0.2507156725,0.9999999999,361,121,237,12,63,177,54,91,45,175.26,235264,/athletes/steve-teller,Steve,Teller,Northwest,M1,M
0.8346468485,0.9999999993,363,117,258,1,78,124,5,111,46,185.42,206023,/athletes/mark-ritchie,Mark,Ritchie,Asia,M1,M
0.4543462092,0.9999999999,364,130,244,1,60,181,64,83,46,177.8,35119,/athletes/rob-lowe,Rob,Lowe,Europe,M1,M
0.1822844275,0.999999999,366,159,261,3,60,154,3,81,46,172.72,199458,/athletes/mel-morgan,Mel,Morgan,South Central,M1,M
0.4135888161,0.9999999998,367,104,243,11,60,170,59,91,45,182.88,128743,/athletes/erik-petersen,Erik,Petersen,Mid Atlantic,M1,M
0.6214549565,0.9999999999,368,135,235,13,60,90,57,84,47,172.72,90927,/athletes/gordon-plutsky,Gordon,Plutsky,Northeast,M1,M
0.6497857088,0.9999999967,370,97,266,3,60,180,50,79,45,177.8,94879,/athletes/keith-fogle,Keith,Fogle,South Central,M1,M
0.5218993721,0.9999999974,371,92,259,3,60,186,52,86,47,180.34,234147,/athletes/steve-wong,Steve,Wong,Southern California,M1,M
0.0062254512,0.9999999999,373,131,208,21,60,145,3,96,48,180.34,122622,/athletes/breht-burri,Breht,Burri,North Central,M1,M
0.0047143065,1,374,159,177,8,60,165,54,86,49,175.26,15245,/athletes/john-obrien,John,Obrien,Southern California,M1,M
0.1223591482,1,375,145,216,1,60,151,65,71,45,167.64,136311,/athletes/troy-edens,Troy,Edens,North Central,M1,M
0.7985924672,0.9999999994,376,137,264,1,60,96,32,82,45,177.8,48856,/athletes/joe-fullam,Joe,Fullam,Mid Atlantic,M1,M
0.0168816376,1,379,139,207,10,60,131,17,86,46,178,63282,/athletes/grant-dunstan,Grant,Dunstan,Australia,M1,M
0.2363922446,0.9999999938,381,110,252,1,60,135,5,75,47,178,17496,/athletes/martin-meadows,Martin,Meadows,Europe,M1,M
0.004982692,0.9999999998,382,80,191,16,60,152,33,109,46,177.8,45197,/athletes/thomas-robbins,Thomas,Robbins,Northwest,M1,M
0.0781332293,0.9999999988,383,85,224,14,60,126,15,89,49,185.42,131048,/athletes/andrew-melling,Andrew,Melling,Europe,M1,M
0.3265905371,0.9999999999,384,102,220,1,64,132,50,82,47,185.42,82976,/athletes/mike-hampton,Mike,Hampton,Northwest,M1,M
0.0035935651,0.9999999848,385,13,189,18,60,150,3,104,45,180.34,92077,/athletes/tory-dean,Tory,Dean,South Central,M1,M
0.5311563196,0.9999998407,386,47,259,1,60,127,3,80,47,185.42,152184,/athletes/curtis-himstedt,Curtis,Himstedt,North Central,M1,M
0.1192077714,0.9999999964,387,45,211,7,60,135,48,80,45,175.26,112637,/athletes/marcel-daigle,Marcel,Daigle,Canada East,M1,M
0.1177765511,0.999999999,388,101,200,1,60,53,14,75,49,173,63057,/athletes/gary-townsend,Gary,Townsend,Australia,M1,M
1,1,1,305,382,51,94,282,111,91,52,185.42,9363,/athletes/gord-mackinnon,Gord,Mackinnon,Canada West,M2,M
1,0.9999999996,2,293,396,43,90,280,96,86,52,175.26,66626,/athletes/jay-thomas,Jay,Thomas,Mid Atlantic,M2,M
1,0.9999999999,3,276,360,42,98,273,101,82,50,177.8,8950,/athletes/paul-flores,Paul,Flores,Southern California,M2,M
1,1,4,285,336,42,106,282,102,73,52,165.1,14332,/athletes/mike-lyons,Mike,Lyons,Central East,M2,M
1,0.9999999998,5,272,369,33,91,309,96,87,50,185.42,14197,/athletes/brian-curley,Brian,Curley,Northeast,M2,M
1,1,6,259,327,48,91,275,94,91,53,182.88,5489,/athletes/terry-dickman,Terry,Dickman,Northern California,M2,M
1,1,7,294,351,35,94,249,85,86,51,185.42,15570,/athletes/larry-silber,Larry,Silber,Northwest,M2,M
0.9999999999,1,8,260,324,44,90,270,90,100,50,180.34,125112,/athletes/ken-clark,Ken,Clark,Northern California,M2,M
1,0.9999999987,10,210,348,37,108,270,97,77,50,175.26,29333,/athletes/mark-rosen,Mark,Rosen,Northern California,M2,M
0.9999999999,1,11,284,326,40,90,273,80,98,52,193.04,35739,/athletes/joe-robidou,Joe,Robidou,Northwest,M2,M
1,0.9999999753,12,216,391,32,109,243,90,68,50,166,16359,/athletes/russell-kapper,Russell,Kapper,Australia,M2,M
1,0.9999999997,13,257,340,25,95,244,94,75,50,180.34,9663,/athletes/jim-duwve,Jim,Duwve,Southwest,M2,M
1,0.9999999998,14,262,351,17,116,275,90,75,54,177.8,7931,/athletes/steven-lobotsky,Steven,Lobotsky,Northeast,M2,M
1,0.999999951,15,226,398,21,89,270,103,75,52,175.26,1704,/athletes/stephen-fluet,Stephen,Fluet,Northeast,M2,M
1,1,16,264,309,27,90,258,90,78,52,185.42,3415,/athletes/keith-mcguire,Keith,Mcguire,Southeast,M2,M
1,1,18,262,308,33,94,228,94,82,49,170.18,56931,/athletes/randy-van-brunt,Randy,Van,Canada West,M2,M
0.9999999999,1,19,251,297,31,90,270,87,100,50,193.04,80670,/athletes/troy-straith,Troy,Straith,Canada West,M2,M
1,0.9999999964,20,236,334,30,87,230,91,75,53,165.1,34448,/athletes/neil-foley,Neil,Foley,Europe,M2,M
1,0.9999999961,22,227,340,27,85,245,84,77,50,177.8,163537,/athletes/christopher-b-smith,Christopher,B,Canada East,M2,M
1,0.9999999886,23,218,354,19,90,276,82,81,52,182.88,18302,/athletes/scott-patenaude,Scott,Patenaude,South Central,M2,M
1,0.9999999315,24,213,381,23,91,273,76,75,51,177.8,19129,/athletes/david-zink,David,Zink,Southwest,M2,M
1,0.9999999997,25,268,338,14,91,251,86,75,50,182.88,52370,/athletes/kelly-smith-0,Kelly,Smith,Canada West,M2,M
1,0.9999999995,26,270,345,18,96,214,87,66,50,170.18,4554,/athletes/hank-kelm,Hank,Kelm,Central East,M2,M
